,Rsoil,RsoilMOD,,,,,
2367,,3.063040908,,,,,
2368,,3.069889762,,,,,
2369,,3.073092028,,,,,
2370,,3.08840506,,,,,
2371,,3.064164149,,,,,
2372,,3.085647469,,,,,
2373,,3.101194625,,,,,
2374,,3.102550396,,,,,
2375,,3.102550396,,,,,
2376,,3.118098771,,,,,
2377,,3.115806384,,,,,
2378,,3.124717881,,,,,
2379,,3.125164616,,,,,
2380,,3.131569688,,,,,
2381,,3.134772498,,,,,
2382,,3.1423033,,,,,
2383,,3.154651614,,,,,
2384,,3.153501583,,,,,
2385,,3.182761042,,,,,
2386,,3.186643558,,,,,
2387,,3.206992623,,,,,
2388,,3.223907319,,,,,
2389,,3.227577328,,,,,
2390,,3.224372523,,,,,
2391,,3.244260828,,,,,
2392,,3.26965081,,,,,
2393,,3.28498164,,,,,
2394,,3.29412752,,,,,
2395,,3.315174463,,,,,
2396,,3.306932044,,,,,
2397,,3.313790734,,,,,
2398,,3.344461581,,,,,
2399,,3.334163001,,,,,
2400,,3.34102287,,,,,
2401,,3.34879385,,,,,
2402,,3.355207272,,,,,
2403,,3.3673394,,,,,
2404,,3.3673394,,,,,
2405,,3.374200605,,,,,
2406,,3.374200605,,,,,
2407,,3.374879663,,,,,
2408,,3.371904278,,,,,
2409,,3.38129381,,,,,
2410,,3.384037924,,,,,
2411,,3.387013813,,,,,
2412,,3.397993721,,,,,
2413,,3.376238985,,,,,
2414,,3.382652407,,,,,
2415,,3.397993721,,,,,
2416,,3.394786557,,,,,
2417,,3.404856482,,,,,
2418,,3.409654486,,,,,
2419,,3.410809105,,,,,
2420,,3.418583169,,,,,
2421,,3.422239934,,,,,
2422,,3.410578505,,,,,
2423,,3.427974608,,,,,
2424,,3.434838705,,,,,
2425,,3.427974608,,,,,
2426,,3.444680261,,,,,
2427,,3.434159051,,,,,
2428,,3.417198327,,,,,
2429,,3.426358117,,,,,
2430,,3.452456086,,,,,
2431,,3.469856466,,,,,
2432,,3.476041958,,,,,
2433,,3.493894516,,,,,
2434,,3.494357284,,,,,
2435,,3.518398767,,,,,
2436,,3.528244095,,,,,
2437,,3.529620461,,,,,
2438,,3.555731808,,,,,
2439,,3.550928774,,,,,
2440,,3.568340637,,,,,
2441,,3.577956349,,,,,
2442,,3.58597063,,,,,
2443,,3.604539277,,,,,
2444,,3.610729527,,,,,
2445,,3.387713581,,,,,
2446,,3.349243292,,,,,
2447,,2.793466776,,,,,
2448,,2.449891151,,,,,
2449,,2.245086013,,,,,
2450,,2.183716658,,,,,
2451,,2.217577482,,,,,
2452,,2.255759081,,,,,
2453,,2.311483236,,,,,
2454,,2.343763913,,,,,
2455,,2.382875845,,,,,
2456,,2.406302522,,,,,
2457,,2.444791037,,,,,
2458,,2.487591862,,,,,
2459,,2.5183193,,,,,
2460,,2.535396251,,,,,
2461,,2.558403336,,,,,
2462,,2.575926371,,,,,
2463,,2.607357715,,,,,
2464,,2.627179191,,,,,
2465,,2.622364323,,,,,
2466,,2.66112704,,,,,
2467,,2.674350691,,,,,
2468,,2.684150289,,,,,
2469,,2.705111776,,,,,
2470,,2.715142557,,,,,
2471,,2.716947306,,,,,
2472,,2.741812719,,,,,
2473,,2.76301064,,,,,
2474,,2.766880594,,,,,
2475,,2.765490438,,,,,
2476,,2.775295145,,,,,
2477,,2.793301778,,,,,
2478,,2.834164324,,,,,
2479,,2.848978232,,,,,
2480,,2.866088245,,,,,
2481,,2.876802582,,,,,
2482,,2.896884238,,,,,
2483,,2.920397927,,,,,
2484,,2.937959484,,,,,
2485,,2.961248172,,,,,
2486,,2.970849523,,,,,
2487,,2.993681356,,,,,
2488,,3.014238013,,,,,
2489,,3.032755721,,,,,
2490,,3.065877125,,,,,
2491,,3.069753912,,,,,
2492,,3.068594121,,,,,
2493,,3.077508146,,,,,
2494,,3.08435727,,,,,
2495,,3.106991127,,,,,
2496,,3.121828986,,,,,
